Layer_enc,Cell_enc,BTS_enc,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,Overload_Flag,LTE_PDCCH_CCE_Load_pct,LTE_CFI3_Share_pct,LTE_CceAgg_1,LTE_CceAgg_2,LTE_CceAgg_4,LTE_CceAgg_8,PDCCH_Adm_Rej_Count,LTE_Max_RRC_CU,LTE_Active_UL_Users_TTI,SR_Fail_Ratio,PUCCH_SR_Cong_Count,DL_UL_Vol_Ratio,PRB_Total,Lat,Lon,Azimuth,PCI,EARFCN,TAC,Total_DataVol_GB,LTE_Avg_RRC_CU,LTE_Cell_THP_DL_Mbps,LTE_PrbUtil_DL_pct
2,2,0,3,23,5,21,0,0,23.28,52.81,7715200,3980638,1939843,525161,46,86.8,33.8,0.0113,344,4.976662667799502,74.63,14.74571,-17.452823,350,298,6300,2001,17.0211,69.0,9.315,44.04
1,1,0,3,23,5,21,0,0,35.56,74.47,8046367,4069150,2005198,497116,69,192.9,80.0,0.0189,569,4.541473216826288,124.35,14.74571,-17.452823,208,434,300,2001,26.5658,149.0,6.404,74.14
0,1,0,3,23,5,21,0,0,29.04,66.86,7734314,3931107,2033383,502943,60,142.1,55.8,0.0157,470,4.742907418749095,101.75,14.74571,-17.452823,208,483,1650,2001,23.4386,105.0,7.335,57.62
2,1,0,3,23,5,21,0,0,23.1,49.01,7973636,4040146,1977956,490159,46,87.6,35.3,0.0112,331,5.4661030949845335,76.92,14.74571,-17.452823,208,387,300,2001,17.9264,62.0,8.872,43.04
1,0,0,3,23,5,21,0,0,34.77,70.74,8447353,4032953,1905637,528816,70,195.5,74.5,0.0187,570,5.027413167683577,119.95,14.74571,-17.452823,17,461,1650,2001,27.8564,159.7,6.445,71.98
0,0,0,3,23,5,21,0,0,30.39,66.62,8346507,3778586,1893165,476662,58,144.5,57.9,0.0157,450,4.738616310165696,102.73,14.74571,-17.452823,17,113,1650,2001,21.9977,113.4,7.602,60.81
2,0,0,3,23,5,21,0,0,21.38,51.8,7561849,3780117,2030568,492823,49,85.7,32.4,0.0114,349,4.853240056189996,80.01,14.74571,-17.452823,17,457,6300,2001,17.068,67.7,9.075,48.27
0,14,4,3,23,5,21,0,0,29.57,66.0,8185727,4157696,1958514,513172,63,138.6,58.8,0.0157,476,4.870574176990971,99.28999999999999,14.741199,-17.462393,281,232,300,2001,23.8025,117.7,7.417,56.38
0,6,2,3,23,5,21,0,0,29.31,62.65,7605798,3792838,2116749,519139,63,134.5,53.8,0.0152,472,5.227694480782742,103.56,14.679119,-17.472514,117,475,300,2001,23.9684,111.5,7.692,60.89
1,6,2,3,23,5,21,0,0,34.72,75.81,7986848,3813104,2118714,523264,75,192.0,77.0,0.0188,518,5.137722974995347,119.00999999999999,14.679119,-17.472514,117,296,6300,2001,27.1924,159.8,6.622,70.07
0,3,1,3,23,5,21,0,0,28.68,64.49,7678790,3855145,1900517,470385,58,151.4,55.1,0.0148,467,5.164691607716964,99.18,14.734633,-17.444613,110,317,1650,2001,23.2129,109.5,7.75,59.49
0,7,2,3,23,5,21,0,0,28.07,66.46,7684661,4221508,2084576,524554,63,142.6,57.5,0.0145,438,5.529663112881835,101.87,14.679119,-17.472514,150,462,6300,2001,23.8522,115.2,7.89,60.6
1,13,4,3,23,5,21,0,0,36.16,71.04,7577372,4134587,1971308,512159,75,203.9,83.6,0.0186,553,4.908593595679478,123.67,14.741199,-17.462393,156,466,1650,2001,26.5964,152.8,6.219,72.92
2,7,2,3,23,5,21,0,0,22.14,53.71,8346255,3992385,2013650,498024,45,79.0,32.6,0.0115,369,5.291110437988503,79.04,14.679119,-17.472514,150,399,300,2001,18.4156,65.9,9.079,48.2
0,13,4,3,23,5,21,0,0,27.42,66.87,8300933,3778314,2064446,486640,59,151.6,60.0,0.0147,476,5.1126441555883435,100.49000000000001,14.741199,-17.462393,156,118,1650,2001,22.996,106.7,7.985,59.54
2,13,4,3,23,5,21,0,0,22.24,52.33,8088454,4041058,2047687,496115,48,81.5,33.0,0.0113,370,5.072278535413317,79.12,14.741199,-17.462393,156,337,300,2001,17.4783,63.7,9.346,46.68
1,12,4,3,23,5,21,0,0,34.01,73.99,8380232,3853767,1950336,519347,69,208.2,83.4,0.017,534,5.002694505787668,117.56,14.741199,-17.462393,1,93,300,2001,26.0092,154.2,6.425,68.42
0,12,4,3,23,5,21,0,0,30.15,62.53,7932669,3875928,1912453,479006,62,146.8,56.4,0.0151,475,5.058554115162387,106.85,14.741199,-17.462393,1,309,1650,2001,23.0207,110.8,7.204,62.98
2,12,4,3,23,5,21,0,0,23.54,48.4,8186833,4200115,1894140,492849,47,80.1,33.5,0.0123,369,4.802087370002936,76.84,14.741199,-17.462393,1,331,1650,2001,17.1731,63.6,9.018,44.3
0,11,3,3,23,5,21,0,0,28.61,62.61,8055906,3882987,1890554,502816,60,145.8,56.0,0.016,466,4.99488324766539,102.75,14.732595,-17.505634,247,294,1650,2001,22.7756,116.6,7.361,58.95
2,11,3,3,23,5,21,0,0,23.21,48.64,7557202,3964462,2084718,515270,49,87.0,35.2,0.0121,335,4.622576273787248,80.12,14.732595,-17.505634,247,382,1650,2001,17.2597,64.5,8.594,47.16
1,10,3,3,23,5,21,0,0,34.31,73.83,8042081,4232829,1996565,516116,71,207.1,82.5,0.0189,552,4.77427930777909,119.75,14.732595,-17.505634,219,211,1650,2001,27.667,157.4,6.504,69.62
1,11,3,3,23,5,21,0,0,35.7,75.81,7603000,4085807,1965803,487394,70,186.8,78.5,0.0172,514,5.227729048351494,114.2,14.732595,-17.505634,247,169,6300,2001,28.3958,148.9,6.724,66.51
2,8,2,3,23,5,21,0,0,21.11,51.1,8028983,4185805,2099382,508083,46,80.3,34.3,0.012,330,5.007613812213563,79.78,14.679119,-17.472514,340,65,300,2001,18.1038,62.8,9.418,46.21
2,10,3,3,23,5,21,0,0,22.65,51.29,8384620,3912472,1916394,488068,48,85.5,35.0,0.0121,338,4.621371300790077,74.52,14.732595,-17.505634,219,315,300,2001,17.393,65.8,9.293,43.04
1,9,3,3,23,5,21,0,0,34.56,75.46,8371028,3899033,2003725,483213,71,189.5,81.8,0.0171,538,4.769509970961734,122.03,14.732595,-17.505634,44,466,300,2001,27.1093,148.4,6.146,74.03
0,9,3,3,23,5,21,0,0,29.72,65.25,8136806,3839854,2026364,494263,60,147.4,54.6,0.0154,467,5.311785130361531,105.11,14.732595,-17.505634,44,380,1650,2001,23.6027,117.7,7.88,60.73
2,9,3,3,23,5,21,0,0,22.11,51.33,7579935,3893347,1989800,471657,48,80.7,33.2,0.0115,359,4.805720962867048,77.4,14.732595,-17.505634,44,273,1650,2001,17.2979,65.1,9.484,45.76
1,8,2,3,23,5,21,0,0,34.26,76.44,7857601,4169482,1989562,483674,72,206.0,83.6,0.0184,569,4.649326911586007,118.95,14.679119,-17.472514,340,439,300,2001,26.3175,152.3,6.518,67.61
0,8,2,3,23,5,21,0,0,28.62,65.69,8341438,4007269,2052415,489178,62,150.9,55.4,0.0162,466,4.781148535783762,102.18,14.679119,-17.472514,340,39,300,2001,22.858,107.4,7.966,58.52
0,10,3,3,23,5,21,0,0,29.99,63.93,8339566,4209590,1941844,481164,60,135.2,55.3,0.0152,474,5.292695945547645,106.69,14.732595,-17.505634,219,394,6300,2001,23.5347,115.8,7.688,63.06
1,7,2,3,23,5,21,0,0,35.51,75.71,7704433,4022190,2050781,492576,73,186.3,76.1,0.0188,555,5.025268469685897,122.1,14.679119,-17.472514,150,202,1650,2001,26.7181,160.4,6.359,70.56
1,19,6,4,24,5,21,0,0,34.16,69.26,8464237,4024827,1985914,527516,67,178.5,76.1,0.0175,540,5.197984871906731,107.05,14.683547,-17.438945,167,251,6300,2001,25.1699,143.5,6.936,62.41
2,20,6,4,24,5,21,0,0,20.14,46.54,7943327,4083522,1897411,489029,43,81.9,33.0,0.0114,326,5.064267470587256,72.5,14.683547,-17.438945,327,423,300,2001,17.2236,60.9,9.654,42.24
0,20,6,4,24,5,21,0,0,25.91,60.84,7901366,3854209,1930914,499067,57,129.2,56.0,0.0148,434,5.102159482376646,94.53999999999999,14.683547,-17.438945,327,263,300,2001,20.8704,105.0,8.147,56.67
1,21,7,4,24,5,21,0,0,31.8,73.58,8454642,4192107,2003646,491277,66,178.4,77.8,0.0166,496,5.143807580371302,113.16,14.716365,-17.427395,53,273,1650,2001,25.1643,150.0,6.513,68.65
2,21,7,4,24,5,21,0,0,21.17,48.02,7834427,4200661,2077385,513715,41,83.5,30.8,0.011,321,4.985552366802864,74.30000000000001,14.716365,-17.427395,53,14,300,2001,16.5622,62.9,9.242,43.95
0,21,7,4,24,5,21,0,0,26.62,61.01,7683081,4059802,1912207,528678,54,129.3,54.4,0.0142,443,5.0570855059493605,97.0,14.716365,-17.427395,53,273,6300,2001,22.4043,110.9,7.829,58.82
0,19,6,4,24,5,21,0,0,28.53,61.09,8092521,4184291,2080071,495596,60,141.5,56.0,0.0145,439,5.143749420648753,97.06,14.683547,-17.438945,167,471,6300,2001,21.5537,100.2,8.163,56.81
1,20,6,4,24,5,21,0,0,30.48,66.9,7874302,3916220,2031975,512508,65,182.2,75.5,0.0174,479,4.724236962405462,118.84,14.683547,-17.438945,327,367,6300,2001,24.8145,137.6,6.531,69.83
2,19,6,4,24,5,21,0,0,21.2,48.97,7904141,3884486,1902580,486795,41,82.3,31.9,0.0107,351,5.4472953567376265,73.64,14.683547,-17.438945,167,77,1650,2001,17.3094,61.7,9.67,42.87
1,15,5,4,24,5,21,0,0,33.4,71.05,7633059,4222074,2005764,524843,65,189.9,70.5,0.0177,539,5.180676818236885,118.56,14.695796,-17.46843,68,47,1650,2001,26.2436,143.6,6.802,69.53
0,18,6,4,24,5,21,0,0,26.55,57.08,7925507,3978586,2030710,474600,55,139.8,55.4,0.0143,442,5.555248286536262,94.55,14.683547,-17.438945,109,1,300,2001,22.5482,103.1,7.475,53.04
2,18,6,4,24,5,21,0,0,20.78,51.11,7763634,3975168,2011286,484077,42,79.6,33.0,0.011,335,4.830654438307512,73.19,14.683547,-17.438945,109,217,1650,2001,15.8292,61.5,9.125,44.09
1,17,5,4,24,5,21,0,0,33.43,71.78,8411810,3964613,2027548,511426,67,177.0,70.8,0.017,514,4.861407259453582,111.62,14.695796,-17.46843,351,83,6300,2001,25.2021,140.4,6.564,64.37
0,17,5,4,24,5,21,0,0,27.99,60.43,8046163,3801314,2109632,495810,57,135.3,56.2,0.0144,436,4.892109270981199,91.39,14.695796,-17.46843,351,37,6300,2001,22.3524,105.2,7.757,53.26
2,17,5,4,24,5,21,0,0,20.41,49.88,8080701,3945016,1943571,492624,43,78.8,31.5,0.0116,314,5.124791514661116,73.16,14.695796,-17.46843,351,155,1650,2001,16.0539,62.9,9.147,42.35
1,16,5,4,24,5,21,0,0,33.2,68.44,7930194,3850011,2112176,520326,64,189.6,78.2,0.0168,492,4.816997030259908,109.78999999999999,14.695796,-17.46843,228,62,300,2001,24.2952,150.8,7.143,63.25
0,16,5,4,24,5,21,0,0,27.28,59.92,8015909,4002203,2012544,487575,59,141.1,53.4,0.0142,435,4.791108312962772,95.27,14.695796,-17.46843,228,312,6300,2001,22.019,99.4,8.141,56.73
2,16,5,4,24,5,21,0,0,22.25,46.79,7877676,3940850,2089154,476964,46,75.2,32.6,0.011,332,5.1274915334400895,73.66,14.695796,-17.46843,228,414,6300,2001,16.664,58.3,9.842,42.7
2,22,7,4,24,5,21,0,0,20.11,46.39,7701747,4055597,1972418,478922,44,81.3,32.5,0.0112,324,5.14320395733345,74.67,14.716365,-17.427395,208,360,6300,2001,16.4723,58.3,9.08,44.77
1,18,6,4,24,5,21,0,0,32.32,66.31,7663107,4004935,2038737,499302,64,197.9,78.1,0.016,528,4.9756443167211515,109.91,14.683547,-17.438945,109,96,300,2001,24.1973,149.4,7.102,64.26
0,22,7,4,24,5,21,0,0,27.11,58.81,7547733,3937118,1925775,525858,54,129.7,52.0,0.014,457,4.466522243515043,96.63,14.716365,-17.427395,208,486,300,2001,21.007,100.7,7.769,56.13
1,29,9,4,24,5,21,0,0,31.21,69.74,8427397,4052977,2111926,505207,67,180.2,76.8,0.0176,481,5.064148945716784,111.32,14.732819,-17.485155,339,213,1650,2001,26.9992,140.3,6.835,65.38
2,23,7,4,24,5,21,0,0,22.18,49.92,7543000,4051572,2048424,475466,45,74.4,32.1,0.0116,336,5.202794978025942,72.77,14.716365,-17.427395,352,129,300,2001,16.5673,64.2,9.483,42.69
0,15,5,4,24,5,21,0,0,26.45,60.06,7533139,4199065,1952893,515865,60,131.2,53.2,0.0148,435,4.838251679377138,99.08,14.695796,-17.46843,68,40,300,2001,21.9957,105.8,7.797,58.44
0,29,9,4,24,5,21,0,0,28.91,59.42,7705094,3931895,2042646,474180,58,134.1,57.1,0.0152,457,5.263683513589042,96.33,14.732819,-17.485155,339,17,6300,2001,21.9092,111.4,8.35,57.22
2,29,9,4,24,5,21,0,0,21.94,49.95,7912095,4085753,1937556,493712,44,82.8,31.6,0.0105,350,4.9997764971825704,74.53,14.732819,-17.485155,339,402,1650,2001,16.3533,59.5,9.615,43.42
1,28,9,4,24,5,21,0,0,31.95,71.78,8193740,3940870,2028911,478849,64,178.8,75.3,0.017,533,5.090550740279187,116.46,14.732819,-17.485155,220,86,6300,2001,26.987,151.6,7.249,68.85
0,28,9,4,24,5,21,0,0,28.89,60.42,8274613,3972033,1948846,494912,59,127.8,54.9,0.0147,444,4.987064838655983,93.32,14.732819,-17.485155,220,265,1650,2001,21.7661,107.7,8.015,54.1
2,28,9,4,24,5,21,0,0,20.54,46.5,7643863,3917504,1929293,510666,41,76.4,29.8,0.0114,341,5.190524478831639,69.71,14.732819,-17.485155,220,248,6300,2001,16.5359,60.7,9.646,40.91
1,27,9,4,24,5,21,0,0,32.92,69.93,7781359,4109100,1929885,474477,71,182.3,75.4,0.0163,520,5.294506410662522,117.28999999999999,14.732819,-17.485155,21,168,300,2001,25.7048,142.5,6.77,68.21
0,27,9,4,24,5,21,0,0,28.97,58.3,8397337,4130795,2078545,528338,58,129.4,53.6,0.0138,425,5.136949887447576,95.77,14.732819,-17.485155,21,370,1650,2001,21.7869,102.2,7.989,55.47
2,27,9,4,24,5,21,0,0,21.42,49.35,7899318,3969347,2100355,510108,45,82.2,30.3,0.0107,320,5.419634252245318,77.13,14.732819,-17.485155,21,269,300,2001,16.8139,58.3,9.59,45.32
1,22,7,4,24,5,21,0,0,30.51,68.28,7992316,4042975,2004817,509057,65,182.1,70.9,0.0167,534,5.335440815747527,113.00999999999999,14.716365,-17.427395,208,182,6300,2001,26.2107,138.4,7.191,63.78
1,26,8,4,24,5,21,0,0,30.63,68.53,8391026,3869741,2106324,493032,64,194.3,76.7,0.0175,498,5.148750181168413,114.9,14.730851,-17.42687,313,38,300,2001,24.8252,152.3,7.099,69.72
2,26,8,4,24,5,21,0,0,21.07,50.82,7715579,4225591,2058997,493704,43,81.1,31.5,0.0107,312,5.3409199633475914,71.66,14.730851,-17.42687,313,336,6300,2001,16.8801,62.3,8.872,42.97
1,25,8,4,24,5,21,0,0,31.36,65.93,7549396,3979093,1953914,491570,66,188.8,77.7,0.0166,526,5.404048137582396,115.5,14.730851,-17.42687,232,46,6300,2001,26.6436,153.0,7.23,67.62
0,25,8,4,24,5,21,0,0,28.49,62.04,8375043,4202446,1931538,505933,54,136.1,56.0,0.0151,440,4.811820072064017,93.75,14.730851,-17.42687,232,221,1650,2001,21.1263,99.7,8.101,53.96
2,25,8,4,24,5,21,0,0,20.89,48.34,8069947,3926418,2007388,519708,44,82.4,33.3,0.0116,313,5.084483300878372,71.5,14.730851,-17.42687,232,122,1650,2001,16.5714,61.3,9.07,40.58
1,24,8,4,24,5,21,0,0,31.94,73.3,7599121,4218787,2063857,499178,70,177.5,74.5,0.0172,494,4.545365621333988,110.93,14.730851,-17.42687,0,72,1650,2001,24.8346,148.7,7.228,66.79
0,24,8,4,24,5,21,0,0,29.0,59.13,7738421,3900399,2119577,510800,56,140.6,51.1,0.0142,416,4.747828160065838,99.86,14.730851,-17.42687,0,367,300,2001,20.7319,104.1,7.534,58.28
2,24,8,4,24,5,21,0,0,19.81,51.01,7791356,3955478,1909998,510769,43,83.6,31.2,0.0105,339,5.0517567768578235,72.86,14.730851,-17.42687,0,285,300,2001,17.0764,60.1,9.776,41.16
1,23,7,4,24,5,21,0,0,33.82,69.4,8188171,4105343,1963739,493239,69,185.5,78.1,0.0165,517,4.492195928051708,114.69999999999999,14.716365,-17.427395,352,230,6300,2001,24.737,141.9,6.898,69.55
0,23,7,4,24,5,21,0,0,27.8,60.7,7573161,3802431,1892560,487046,58,132.6,55.9,0.0146,425,4.8868096626144135,92.4,14.716365,-17.427395,352,424,1650,2001,21.7105,107.9,7.991,53.24
0,26,8,4,24,5,21,0,0,26.47,62.2,7810501,3790260,1978515,501702,54,142.0,53.5,0.0152,434,4.639251989535735,93.94,14.730851,-17.42687,313,175,6300,2001,20.8727,104.7,7.517,55.55
2,15,5,4,24,5,21,0,0,21.0,46.6,8377066,4065065,1927044,495793,43,78.3,32.6,0.0104,348,5.0267839813899675,72.63,14.695796,-17.46843,68,127,300,2001,17.594,60.2,9.644,42.65
1,14,4,4,24,5,21,0,0,32.83,71.43,7713698,4005039,2081268,526022,67,181.8,77.0,0.0164,504,5.278771037821023,114.03,14.741199,-17.462393,281,315,300,2001,26.089,142.7,6.945,65.83
0,14,4,4,24,5,21,0,0,27.33,62.35,7703394,4102926,2080186,474825,57,128.3,56.5,0.0148,428,4.629250111622509,93.36,14.741199,-17.462393,281,232,300,2001,21.3652,102.9,7.914,54.74
0,6,2,4,24,5,21,0,0,26.92,59.75,7704721,4128434,2022797,499345,56,128.9,52.6,0.0142,421,4.98440821456181,97.25,14.679119,-17.472514,117,475,300,2001,21.4869,102.4,7.854,57.68
2,6,2,4,24,5,21,0,0,21.61,46.49,7554345,3993311,1961573,490643,46,76.6,31.4,0.0111,325,5.49621874319605,76.48,14.679119,-17.472514,117,293,300,2001,17.3845,58.3,9.355,44.61
1,5,1,4,24,5,21,0,0,31.64,66.69,8193599,4178315,1965994,484607,67,185.8,72.7,0.0169,500,4.5970723021614655,109.75999999999999,14.734633,-17.444613,251,325,300,2001,24.7654,145.8,6.985,62.35
0,5,1,4,24,5,21,0,0,26.79,58.11,8013989,4059774,1991963,471149,58,130.3,55.3,0.0143,445,4.9360438294416324,95.42,14.734633,-17.444613,251,100,6300,2001,21.3684,101.6,7.578,56.81
2,5,1,4,24,5,21,0,0,21.21,50.52,8391870,3794469,2116996,515833,46,83.2,32.0,0.0105,315,4.78138162666943,74.25999999999999,14.734633,-17.444613,251,109,1650,2001,16.2306,63.2,9.399,45.37
1,4,1,4,24,5,21,0,0,32.09,67.41,7899014,4060984,1980975,505207,72,193.1,79.0,0.0174,507,4.735306761581476,110.1,14.734633,-17.444613,175,473,1650,2001,24.7003,144.0,7.057,64.99
0,4,1,4,24,5,21,0,0,28.45,62.08,8089667,4010696,2035667,506033,58,142.8,53.5,0.0137,446,4.839090455726862,98.78999999999999,14.734633,-17.444613,175,428,300,2001,21.4898,107.0,7.52,57.08
2,4,1,4,24,5,21,0,0,21.15,50.22,7839197,4189433,2050202,473500,41,77.5,32.2,0.0113,331,4.9152322142559575,74.87,14.734633,-17.444613,175,439,6300,2001,16.4568,61.3,9.262,43.38
1,3,1,4,24,5,21,0,0,32.19,66.97,8167949,3787352,2098152,489738,70,185.1,73.0,0.0172,539,5.502360665191369,109.31,14.734633,-17.444613,110,486,6300,2001,26.7392,152.1,6.467,62.84
0,3,1,4,24,5,21,0,0,27.81,63.41,8352056,4181603,1985172,475408,55,135.8,57.0,0.0136,424,4.828241828611195,98.80000000000001,14.734633,-17.444613,110,317,1650,2001,21.6502,100.7,7.639,58.95
2,3,1,4,24,5,21,0,0,21.54,47.58,7843067,3781091,2035403,508150,44,75.9,31.1,0.0106,346,5.2411384911084475,74.12,14.734633,-17.444613,110,116,300,2001,17.4042,64.8,9.909,44.97
1,2,0,4,24,5,21,0,0,31.21,68.93,7679007,3856165,2104484,499753,65,187.0,72.2,0.0166,526,5.341068900966168,108.56,14.74571,-17.452823,350,191,1650,2001,26.5643,154.4,7.205,62.87
0,2,0,4,24,5,21,0,0,26.32,60.68,7534843,4121132,1910999,488143,59,131.4,53.2,0.0147,428,5.0273367583716375,94.53999999999999,14.74571,-17.452823,350,451,300,2001,20.9759,108.5,7.687,54.04
2,2,0,4,24,5,21,0,0,21.7,49.34,7881533,4155048,1999439,484635,46,75.8,30.0,0.0114,346,5.030640758775418,72.50999999999999,14.74571,-17.452823,350,298,6300,2001,17.6113,61.7,9.269,43.12
1,1,0,4,24,5,21,0,0,33.21,71.19,8098143,4192489,1880918,501194,64,192.0,75.8,0.0179,490,4.783419636465942,115.22,14.74571,-17.452823,208,434,300,2001,24.7607,148.6,6.476,69.64
0,1,0,4,24,5,21,0,0,26.5,57.82,7764789,3838317,2091807,499248,59,135.9,55.1,0.0149,414,4.983631408215194,96.4,14.74571,-17.452823,208,483,1650,2001,22.6246,108.7,8.106,58.23
2,1,0,4,24,5,21,0,0,19.79,50.43,7554953,3775768,1958290,485318,45,75.8,33.3,0.0112,329,5.418482827859769,72.17,14.74571,-17.452823,208,387,300,2001,16.9413,62.2,9.259,40.95
1,0,0,4,24,5,21,0,0,32.44,67.16,8067943,4125815,1907808,501146,71,196.4,78.1,0.0175,510,4.613397862022559,114.10000000000001,14.74571,-17.452823,17,461,1650,2001,24.9414,140.5,6.826,66.26
0,0,0,4,24,5,21,0,0,26.54,57.82,7711635,4199586,1887931,517071,54,132.6,57.2,0.014,420,4.825129417800875,93.73,14.74571,-17.452823,17,113,1650,2001,21.309,107.3,7.789,54.7
1,6,2,4,24,5,21,0,0,31.71,72.9,7731389,3944123,1890675,505158,69,189.7,74.3,0.0179,524,4.833316083639063,115.82,14.679119,-17.472514,117,296,6300,2001,24.3451,142.1,6.969,66.7
2,7,2,4,24,5,21,0,0,19.99,50.89,7997607,4124060,1951833,500844,46,77.6,30.0,0.0111,335,4.922186941637104,70.2,14.679119,-17.472514,150,399,300,2001,15.8589,63.3,8.995,41.34
2,0,0,4,24,5,21,0,0,19.82,47.44,8074189,3893913,2022948,488105,42,77.8,33.0,0.0109,326,4.496152566392223,75.55,14.74571,-17.452823,17,457,6300,2001,16.12,60.7,9.772,44.03
1,7,2,4,24,5,21,0,0,33.6,65.88,8358350,3862877,1965290,501937,68,189.2,73.6,0.0165,511,5.589479920602231,112.13,14.679119,-17.472514,150,202,1650,2001,26.5207,153.0,7.161,64.32
0,7,2,4,24,5,21,0,0,27.03,58.63,7743341,4164559,2030622,514322,55,133.9,57.1,0.0142,452,5.2379934710023734,93.96000000000001,14.679119,-17.472514,150,462,6300,2001,21.7733,108.0,8.098,55.03
2,14,4,4,24,5,21,0,0,21.14,49.87,7790005,4053954,2039061,518873,44,81.6,31.0,0.0105,341,5.4827960692675575,71.36,14.741199,-17.462393,281,245,1650,2001,17.068,62.8,9.312,41.26
1,13,4,4,24,5,21,0,0,32.15,72.71,7895148,3809113,1928017,486985,69,179.9,72.0,0.0166,488,4.726325931207576,117.19,14.741199,-17.462393,156,466,1650,2001,25.4384,143.3,6.774,68.25
0,13,4,4,24,5,21,0,0,28.82,58.2,8130868,3964136,2064849,520060,60,129.4,52.1,0.0145,455,4.70340180771522,97.21000000000001,14.741199,-17.462393,156,118,1650,2001,21.7178,104.2,7.833,59.63
2,13,4,4,24,5,21,0,0,21.57,48.78,7771367,3829089,2119580,471590,45,83.2,31.9,0.0116,327,5.487878658672201,73.66,14.741199,-17.462393,156,337,300,2001,16.997,61.8,9.277,44.75
1,12,4,4,24,5,21,0,0,33.79,71.99,7635201,3928463,1887151,485756,71,185.0,75.5,0.016,499,4.851404116290586,108.88,14.741199,-17.462393,1,93,300,2001,25.2664,142.0,6.781,64.2
2,12,4,4,24,5,21,0,0,20.35,51.39,7728113,3840231,1924631,516490,45,76.6,32.5,0.0108,343,4.586924175292798,70.9,14.741199,-17.462393,1,331,1650,2001,16.2938,59.8,9.042,42.08
1,11,3,4,24,5,21,0,0,34.04,71.17,7550450,4149164,1913057,477329,64,185.8,76.4,0.0176,492,4.882613804191796,114.22,14.732595,-17.505634,247,169,6300,2001,26.5937,143.8,7.017,69.62
0,11,3,4,24,5,21,0,0,25.81,58.91,8406170,4214793,1880485,470717,54,137.1,52.3,0.015,416,4.9472915226339165,100.91,14.732595,-17.505634,247,294,1650,2001,22.9191,104.7,7.85,59.25
0,12,4,4,24,5,21,0,0,27.96,57.37,7984446,4169920,2091551,485235,58,132.5,50.8,0.0148,435,4.780321273515829,95.92,14.741199,-17.462393,1,309,1650,2001,20.7108,108.1,8.402,54.59
1,10,3,4,24,5,21,0,0,30.61,70.67,8476270,3908679,1888966,479488,65,192.9,78.4,0.0161,503,5.0726200544426,115.03999999999999,14.732595,-17.505634,219,211,1650,2001,24.8684,144.0,7.128,69.44
0,10,3,4,24,5,21,0,0,25.89,61.06,8434405,4205538,1975628,514759,59,141.7,53.6,0.015,408,5.375395803780817,96.97,14.732595,-17.505634,219,394,6300,2001,21.806,104.5,8.132,57.72
2,10,3,4,24,5,21,0,0,19.79,50.39,8225420,3982069,2094741,514657,42,77.6,32.9,0.0115,325,5.020614294174859,71.57000000000001,14.732595,-17.505634,219,315,300,2001,15.9366,63.0,9.155,40.84
2,8,2,4,24,5,21,0,0,22.13,50.43,8215966,4114482,1927883,488808,44,74.5,33.0,0.0115,319,5.147702169352612,72.84,14.679119,-17.472514,340,65,300,2001,17.2348,59.9,9.115,44.0
1,9,3,4,24,5,21,0,0,31.15,67.75,8197173,4092219,2020457,501341,69,197.0,78.2,0.0174,525,5.585408302439631,109.39,14.732595,-17.505634,44,466,300,2001,26.5458,148.6,7.205,62.97
0,9,3,4,24,5,21,0,0,28.64,60.86,8116937,4178197,2037945,505301,57,129.8,55.8,0.0145,429,4.779523169780255,97.07,14.732595,-17.505634,44,380,1650,2001,20.9555,105.3,7.671,57.75
2,9,3,4,24,5,21,0,0,21.86,51.18,8093239,3850993,1896549,512121,43,78.4,31.9,0.0112,322,4.905743566620135,72.56,14.732595,-17.505634,44,273,1650,2001,16.6348,63.3,9.84,41.94
1,8,2,4,24,5,21,0,0,32.53,66.6,7550193,3776725,1908732,486299,65,179.3,73.9,0.0174,498,5.463671596595256,115.21000000000001,14.679119,-17.472514,340,439,300,2001,26.3549,150.7,6.481,69.64
0,8,2,4,24,5,21,0,0,27.83,56.97,8031367,4081214,2011837,524533,58,139.9,51.4,0.0137,456,4.602737436202314,95.0,14.679119,-17.472514,340,39,300,2001,21.4583,100.2,8.381,55.48
2,11,3,4,24,5,21,0,0,21.32,46.34,7924404,4176210,2017244,511823,45,82.9,30.6,0.0109,331,4.852483541020667,74.48,14.732595,-17.505634,247,382,1650,2001,16.9497,58.6,9.251,45.52
2,20,6,5,25,5,21,1,0,17.09,39.38,7974392,4124961,2008520,490657,37,68.4,26.5,0.0091,283,5.191690069943169,61.36,14.683547,-17.438945,327,423,300,2001,14.3723,47.7,9.758,36.66
0,20,6,5,25,5,21,1,0,23.9,50.33,7684274,3787084,2112220,492574,46,104.8,45.9,0.0118,344,4.886602262924804,77.83,14.683547,-17.438945,327,263,300,2001,17.3178,88.6,8.687,44.29
1,20,6,5,25,5,21,1,0,26.87,61.31,8016880,4025338,1981566,506871,53,151.9,63.8,0.0142,414,4.72031562830594,89.9,14.683547,-17.438945,327,367,6300,2001,21.2165,123.3,7.994,53.54
2,22,7,5,25,5,21,1,0,17.94,39.42,8393249,4194529,2074229,503909,37,64.9,26.7,0.009,268,5.296703387454859,61.69,14.716365,-17.427395,208,360,6300,2001,13.8129,48.2,10.52,36.9
